activity_id,customer_id,activity_timestamp,activity_type,device_id,ip_address
A00016687,C04216,2026-05-07 06:51:05,Login,D001185,IP004315
A00016688,C06469,2026-03-31 08:37:16,Wishlist,D008194,IP000820
A00016689,C05613,2026-04-07 04:08:41,Checkout,D001880,IP003620
A00016690,C06354,2025-04-28 13:22:40,Search,D001909,IP005144
A00016691,C04198,2025-10-11 08:58:52,Search,D009832,IP003200
A00016692,C03053,2025-12-31 03:30:43,Product View,D001502,IP005849
A00016693,C00800,2025-12-05 17:59:32,Wishlist,D004847,IP004018
A00016694,C06904,2025-11-11 01:37:18,Wishlist,D005834,IP006617
A00016695,C05567,2025-11-26 22:21:23,Product View,D009549,IP003651
A00016696,C05371,2026-01-04 09:49:39,Search,D009030,IP002228
A00016697,C04770,2025-09-23 18:03:21,Checkout,D006514,IP003680
A00016698,C04149,2026-04-25 06:29:06,Search,D005461,IP004022
A00016699,C01368,2025-12-23 07:02:49,Add to Cart,D009717,IP002316
A00016700,C02782,2025-04-10 15:52:23,Product View,D002646,IP003484
A00016701,C04605,2025-06-08 17:48:57,Product View,D004664,IP002595
A00016702,C07010,2026-03-21 20:15:00,Search,D002845,IP006329
A00016703,C02889,2026-08-18 18:16:12,Login,D005456,IP005390
A00016704,C01420,2025-12-05 10:28:12,Add to Cart,D002474,IP000365
A00016705,C06913,2026-06-26 22:05:13,Login,D005049,IP000840
A00016706,C06035,2026-02-26 13:41:20,Login,D006811,IP000064
A00016707,C01722,2026-04-27 01:57:22,Product View,D002915,IP005566
A00016708,C03912,2026-08-29 04:13:16,Login,D001552,IP003523
A00016709,C06412,2025-07-21 01:00:56,Checkout,D009955,IP000709
A00016710,C02137,2025-06-29 10:47:55,Product View,D007666,IP005286
A00016711,C03060,2026-06-06 20:02:36,Login,D000333,IP003154
A00016712,C06855,2026-06-14 03:45:52,Login,D001055,IP003910
A00016713,C00562,2026-07-18 06:48:24,Wishlist,D007301,IP004004
A00016714,C00525,2025-06-20 08:35:32,Product View,D006354,IP005245
A00016715,C06147,2025-01-07 11:54:53,Checkout,D000686,IP002094
A00016716,C05824,2026-07-06 12:56:10,Product View,D007954,IP001085
A00016717,C07802,2025-06-01 05:04:41,Product View,D002257,IP004872
A00016718,C04331,2025-01-11 08:49:13,Checkout,D003161,IP003119
A00016719,C02764,2025-11-21 02:38:29,Search,D000154,IP006564
A00016720,C07434,2025-08-15 16:17:52,Add to Cart,D005546,IP006921
A00016721,C02208,2026-02-07 16:47:52,Checkout,D000162,IP005904
A00016722,C07080,2025-03-23 16:26:01,Wishlist,D007095,IP004812
A00016723,C04918,2025-11-30 13:49:38,Login,D003176,IP002662
A00016724,C06671,2025-04-11 23:57:30,Product View,D000526,IP004925
A00016725,C04579,2025-03-15 10:17:54,Product View,D009983,IP006394
A00016726,C06535,2025-10-15 06:12:55,Checkout,D007529,IP001836
A00016727,C02171,2025-01-05 07:56:32,Add to Cart,D000816,IP001756
A00016728,C05560,2026-04-06 01:42:26,Product View,D002624,IP006930
A00016729,C04537,2025-02-16 07:30:26,Login,D007212,IP000074
A00016730,C06877,2026-01-05 08:06:08,Product View,D003037,IP002211
A00016731,C02702,2025-04-23 12:12:52,Product View,D002748,IP002695
A00016732,C04855,2025-10-09 18:58:47,Add to Cart,D006092,IP003834
A00016733,C00703,2025-08-19 01:11:46,Search,D001485,IP002058
A00016734,C01564,2025-09-08 07:06:52,Login,D005972,IP003213
A00016735,C04286,2026-02-21 23:38:11,Product View,D004714,IP003672
A00016736,C02092,2025-02-21 02:49:54,Search,D002197,IP003926
A00016737,C04143,2026-08-21 21:21:47,Login,D004256,IP006199
A00016738,C04676,2026-06-27 01:18:58,Login,D001887,IP003520
A00016739,C04180,2025-01-26 13:23:49,Product View,D006677,IP001754
A00016740,C04422,2025-07-15 20:07:43,Search,D007281,IP001447
A00016741,C04025,2025-08-19 00:56:44,Product View,D004818,IP004048
A00016742,C05652,2025-11-15 17:55:26,Search,D008748,IP006837
A00016743,C03534,2025-02-09 11:20:23,Search,D004720,IP000006
A00016744,C03762,2026-02-28 13:37:30,Product View,D000644,IP004000
A00016745,C07092,2025-07-02 11:59:22,Login,D004759,IP005317
A00016746,C01573,2025-06-30 21:09:42,Login,D006870,IP004387
A00016747,C02895,2025-05-10 20:43:19,Wishlist,D000542,IP000911
A00016748,C05070,2026-07-01 15:01:55,Add to Cart,D005308,IP000318
A00016749,C01755,2025-01-06 00:54:05,Checkout,D004655,IP002095
A00016750,C05323,2025-01-23 03:50:47,Product View,D007743,IP004468
A00016751,C04702,2025-11-04 08:55:30,Login,D006419,IP000953
A00016752,C05354,2025-04-29 22:12:25,Wishlist,D009004,IP003798
A00016753,C02171,2025-09-21 20:53:54,Checkout,D000816,IP001756
A00016754,C07836,2025-12-15 08:57:11,Search,D006875,IP004979
A00016755,C02825,2026-03-17 15:35:10,Login,D004121,IP004924
A00016756,C04272,2025-06-30 13:41:06,Search,D000982,IP004493
A00016757,C06388,2026-07-08 23:03:21,Wishlist,D006625,IP003271
A00016758,C06193,2026-07-20 07:52:26,Search,D000885,IP003096
A00016759,C07184,2025-02-06 02:42:35,Add to Cart,D003993,IP000137
A00016760,C01414,2026-07-25 14:08:45,Login,D004760,IP003430
A00016761,C05117,2025-12-12 13:09:38,Login,D005261,IP006045
A00016762,C04640,2025-11-03 05:16:46,Search,D007412,IP000937
A00016763,C04664,2026-08-22 11:58:36,Login,D000502,IP002099
A00016764,C02776,2026-08-15 04:06:38,Search,D004033,IP000104
A00016765,C07896,2025-10-21 21:38:31,Product View,D000103,IP001666
A00016766,C04964,2026-07-18 18:21:59,Product View,D007261,IP006520
A00016767,C07557,2025-05-17 12:39:50,Checkout,D002164,IP006980
A00016768,C06683,2025-11-01 06:14:58,Product View,D007480,IP005556
A00016769,C02762,2025-11-21 10:13:04,Product View,D000357,IP006579
A00016770,C00556,2026-01-04 08:52:13,Login,D003279,IP006785
A00016771,C03201,2026-03-14 09:26:03,Search,D008116,IP006859
A00016772,C04854,2025-03-25 15:47:50,Add to Cart,D000497,IP006700
A00016773,C05946,2026-02-06 13:33:07,Login,D002006,IP002567
A00016774,C04016,2026-05-12 12:49:31,Product View,D000408,IP006183
A00016775,C03503,2025-03-26 15:22:00,Product View,D000790,IP004991
A00016776,C00077,2025-03-12 16:10:21,Add to Cart,D007921,IP001853
A00016777,C06469,2026-08-10 04:54:45,Add to Cart,D008194,IP000820
A00016778,C06654,2025-06-29 19:44:37,Login,D003717,IP002632
A00016779,C07870,2026-08-26 04:31:03,Wishlist,D008394,IP003683
A00016780,C00243,2026-03-09 21:54:10,Checkout,D007415,IP003964
A00016781,C06381,2025-03-18 20:24:26,Product View,D001857,IP001924
A00016782,C03293,2025-06-12 06:57:02,Login,D003595,IP003712
A00016783,C06357,2026-05-09 18:07:01,Product View,D008517,IP001392
A00016784,C00646,2026-06-14 23:28:36,Login,D005634,IP003246
A00016785,C06820,2025-04-26 13:55:40,Checkout,D008917,IP001153
A00016786,C06712,2025-03-06 13:38:48,Product View,D001547,IP004871
A00016787,C02590,2026-07-15 11:01:27,Wishlist,D009391,IP006472
A00016788,C05961,2025-12-06 20:34:17,Search,D005204,IP000242
A00016789,C04758,2025-09-13 14:15:48,Wishlist,D005127,IP000488
A00016790,C03686,2025-10-25 20:54:51,Add to Cart,D006791,IP003846
A00016791,C07029,2025-07-24 12:42:49,Add to Cart,D008122,IP001246
A00016792,C00089,2025-06-13 18:03:23,Product View,D006326,IP000830
A00016793,C03650,2025-05-05 19:51:01,Login,D003459,IP006343
A00016794,C05037,2026-08-08 09:23:04,Product View,D007747,IP002802
A00016795,C01712,2025-06-30 15:37:24,Login,D005391,IP005154
A00016796,C02223,2026-06-02 14:02:04,Login,D005414,IP005816
A00016797,C02433,2026-08-13 20:53:26,Login,D004671,IP006002
A00016798,C07706,2026-03-30 23:42:52,Add to Cart,D006961,IP005904
A00016799,C04892,2025-09-21 04:20:00,Wishlist,D003872,IP003330
A00016800,C06536,2026-07-30 15:34:26,Login,D005429,IP006364
A00016801,C06935,2026-06-29 09:54:31,Search,D007534,IP002103
A00016802,C03644,2026-06-10 11:44:33,Product View,D004024,IP003046
A00016803,C00975,2025-02-02 07:13:13,Search,D006878,IP000458
A00016804,C04479,2026-07-16 10:21:28,Product View,D002120,IP003564
A00016805,C06175,2026-02-16 19:19:34,Product View,D004397,IP001631
A00016806,C06979,2025-09-19 23:09:25,Login,D003729,IP002041
A00016807,C07421,2025-10-29 14:17:15,Search,D006637,IP006036
A00016808,C02874,2026-07-02 14:27:59,Search,D002766,IP002268
A00016809,C06953,2025-01-20 01:12:26,Product View,D005874,IP001713
A00016810,C06186,2026-06-21 01:30:56,Checkout,D004014,IP006378
A00016811,C07402,2026-02-01 10:05:01,Product View,D005703,IP005795
A00016812,C03266,2026-02-08 19:51:48,Search,D005971,IP005336
A00016813,C07811,2026-05-28 12:37:02,Product View,D007666,IP006053
A00016814,C00825,2025-11-18 20:50:02,Wishlist,D008100,IP002181
A00016815,C04075,2026-05-21 22:06:13,Login,D006684,IP006463
A00016816,C03118,2026-02-05 17:20:47,Search,D005127,IP004786
A00016817,C05336,2025-02-16 02:17:09,Checkout,D008285,IP002213
A00016818,C06829,2025-11-18 07:32:12,Product View,D006903,IP002665
A00016819,C07258,2026-03-15 06:05:14,Add to Cart,D006882,IP000819
A00016820,C01104,2025-05-25 06:38:48,Login,D005116,IP002143
A00016821,C03193,2026-08-10 01:40:40,Add to Cart,D003696,IP003371
A00016822,C01611,2025-11-16 00:52:45,Product View,D000984,IP002411
A00016823,C06336,2026-02-26 00:33:21,Product View,D009334,IP004881
A00016824,C01296,2025-12-01 14:36:36,Checkout,D002343,IP000890
A00016825,C06421,2025-07-10 13:05:01,Wishlist,D001182,IP003011
A00016826,C07992,2025-08-12 19:38:25,Product View,D003514,IP000669
A00016827,C05635,2026-05-29 15:43:00,Product View,D004104,IP000004
A00016828,C00469,2025-04-20 22:15:06,Product View,D007323,IP004441
A00016829,C00396,2026-04-28 17:24:31,Search,D001633,IP006425
A00016830,C02612,2025-01-30 07:07:31,Search,D007361,IP004719
A00016831,C00565,2025-12-09 04:11:20,Login,D001661,IP006919
A00016832,C01886,2025-07-30 13:25:29,Product View,D009461,IP002376
A00016833,C04273,2026-01-05 03:04:48,Product View,D002571,IP001757
A00016834,C06562,2025-12-11 06:07:07,Wishlist,D009047,IP006264
A00016835,C03608,2025-07-27 06:14:16,Login,D005191,IP006478
A00016836,C01485,2025-03-02 17:47:36,Search,D008111,IP001802
A00016837,C07887,2025-08-12 08:38:07,Product View,D004623,IP000776
A00016838,C01344,2026-02-26 13:38:51,Wishlist,D004795,IP003725
A00016839,C02389,2025-10-22 20:38:54,Add to Cart,D003938,IP004808
A00016840,C06950,2025-04-11 18:58:28,Checkout,D003323,IP001306
A00016841,C05687,2025-12-03 19:00:13,Product View,D009627,IP003319
A00016842,C00199,2025-11-24 20:48:38,Login,D002307,IP002134
A00016843,C00963,2025-02-22 08:45:20,Login,D000739,IP006164
A00016844,C02184,2025-06-20 22:48:43,Login,D005445,IP005126
A00016845,C06451,2026-04-30 06:52:21,Search,D001233,IP000567
A00016846,C03850,2025-01-28 23:44:58,Search,D004497,IP004145
A00016847,C01329,2026-03-03 16:02:35,Login,D005086,IP000303
A00016848,C02051,2025-12-21 21:55:43,Product View,D002856,IP002055
A00016849,C01529,2025-01-14 19:36:02,Product View,D009288,IP004145
A00016850,C02127,2026-06-07 21:33:31,Wishlist,D009680,IP001065
A00016851,C05029,2025-08-19 12:20:59,Login,D004889,IP002254
A00016852,C01620,2026-08-20 04:53:15,Product View,D004296,IP003111
A00016853,C04522,2025-04-07 03:09:12,Search,D002669,IP004072
A00016854,C07053,2026-06-20 07:43:53,Add to Cart,D006432,IP005436
A00016855,C00737,2026-04-29 12:59:43,Product View,D003937,IP006570
A00016856,C06303,2025-07-01 19:33:46,Product View,D008017,IP003147
A00016857,C03197,2025-01-21 12:32:40,Add to Cart,D009449,IP004260
A00016858,C01453,2025-10-01 09:08:42,Product View,D005563,IP002953
A00016859,C07199,2025-09-07 04:59:55,Wishlist,D000717,IP001870
A00016860,C04842,2025-03-20 04:26:13,Product View,D001216,IP000364
A00016861,C02357,2026-03-24 02:09:41,Add to Cart,D005213,IP002373
A00016862,C07420,2026-06-29 14:03:05,Checkout,D000918,IP006629
A00016863,C01587,2025-04-06 11:35:46,Product View,D009588,IP000177
A00016864,C04286,2025-07-05 08:50:37,Wishlist,D004714,IP003672
A00016865,C06250,2026-01-26 08:35:12,Product View,D006290,IP002524
A00016866,C04263,2025-05-10 19:50:20,Product View,D007002,IP001070
A00016867,C04417,2025-05-24 15:16:16,Add to Cart,D004120,IP001158
A00016868,C04314,2025-05-30 23:15:12,Checkout,D008807,IP001538
A00016869,C03508,2025-01-06 15:55:36,Product View,D002158,IP002632
A00016870,C04465,2026-01-28 19:18:22,Add to Cart,D006199,IP000231
A00016871,C00095,2026-04-02 21:43:26,Add to Cart,D008274,IP000867
A00016872,C02869,2026-02-04 12:25:06,Wishlist,D003965,IP005874
A00016873,C04140,2026-08-10 20:15:10,Search,D009799,IP002207
A00016874,C02226,2026-04-19 22:57:05,Wishlist,D002644,IP002095
A00016875,C02976,2025-09-11 04:10:04,Search,D004516,IP000186
A00016876,C07896,2026-03-03 11:59:32,Search,D000103,IP001666
A00016877,C02524,2025-11-23 10:03:48,Checkout,D001774,IP002007
A00016878,C01549,2026-06-21 02:20:30,Wishlist,D004612,IP006406
A00016879,C03216,2025-01-29 00:23:03,Checkout,D004777,IP004774
A00016880,C07831,2026-05-09 23:08:28,Login,D000816,IP006346
A00016881,C01878,2025-02-09 05:09:16,Product View,D000800,IP002801
A00016882,C04737,2026-03-31 22:52:20,Product View,D007744,IP006253
A00016883,C04732,2026-05-05 23:21:29,Login,D002783,IP004734
A00016884,C03084,2025-03-21 08:01:16,Product View,D003575,IP005779
A00016885,C06964,2026-06-11 11:29:22,Product View,D001126,IP002359
A00016886,C07592,2026-03-10 15:23:40,Checkout,D004300,IP005398
A00016887,C07502,2025-12-27 20:39:59,Login,D006815,IP004051
A00016888,C01625,2025-12-08 05:23:12,Product View,D009097,IP004267
A00016889,C06192,2025-06-22 12:35:26,Wishlist,D005776,IP003869
A00016890,C03744,2025-05-25 23:20:38,Search,D007794,IP003322
A00016891,C06803,2025-01-23 16:08:57,Product View,D009379,IP002552
A00016892,C01923,2025-10-29 18:12:08,Checkout,D006326,IP001481
A00016893,C02818,2026-03-26 02:53:46,Wishlist,D009869,IP004731
A00016894,C04591,2025-02-14 11:42:44,Checkout,D009930,IP000543
A00016895,C03165,2026-01-09 22:47:43,Product View,D006274,IP001866
A00016896,C06037,2026-05-10 22:17:29,Product View,D002761,IP003125
A00016897,C01891,2025-05-03 09:33:37,Add to Cart,D009269,IP004103
A00016898,C01934,2025-01-12 04:21:50,Product View,D009208,IP006140
A00016899,C02287,2025-05-21 16:26:14,Login,D008551,IP003185
A00016900,C03647,2026-05-08 23:02:22,Checkout,D008350,IP004798
A00016901,C04992,2025-04-17 14:54:28,Product View,D001038,IP004577
A00016902,C04513,2025-08-16 06:41:24,Wishlist,D001839,IP001093
A00016903,C01774,2025-07-21 17:56:49,Checkout,D008933,IP005873
A00016904,C03349,2025-11-05 19:38:05,Add to Cart,D009949,IP002676
A00016905,C02926,2025-01-01 01:28:13,Search,D003921,IP001457
A00016906,C01859,2025-07-20 00:07:07,Product View,D002244,IP006962
A00016907,C02355,2025-03-07 14:42:12,Search,D009601,IP004580
A00016908,C07391,2025-08-20 02:19:25,Search,D009362,IP001894
A00016909,C01940,2026-05-28 21:45:05,Wishlist,D004086,IP004272
A00016910,C07443,2026-01-19 11:28:35,Product View,D009196,IP003369
A00016911,C06454,2026-01-13 05:23:29,Search,D003049,IP004070
A00016912,C03343,2026-04-03 19:10:28,Login,D009849,IP004879
A00016913,C00505,2026-04-29 11:43:17,Checkout,D005508,IP000733
A00016914,C02745,2025-03-17 00:58:55,Checkout,D006636,IP006493
A00016915,C04471,2025-05-27 04:04:22,Search,D003796,IP005386
A00016916,C02234,2025-07-04 17:55:15,Add to Cart,D003920,IP001686
A00016917,C00828,2026-07-18 14:44:46,Add to Cart,D001510,IP005854
A00016918,C00618,2025-05-26 07:30:09,Product View,D006909,IP004218
A00016919,C03272,2026-02-05 09:45:37,Add to Cart,D008500,IP003766
A00016920,C06643,2025-05-22 14:55:12,Product View,D000448,IP006516
A00016921,C05564,2025-04-19 13:45:57,Login,D003298,IP000737
A00016922,C01297,2026-06-03 12:08:43,Login,D006596,IP000164
A00016923,C00280,2025-08-05 23:13:12,Search,D006615,IP002934
A00016924,C05646,2026-03-19 11:58:33,Wishlist,D000471,IP000079
A00016925,C07332,2025-02-06 00:37:36,Product View,D009367,IP000567
A00016926,C03562,2025-02-24 13:13:08,Search,D002383,IP003621
A00016927,C05059,2025-01-15 15:47:32,Search,D009538,IP006217
A00016928,C06881,2026-04-01 17:01:30,Add to Cart,D008847,IP000520
A00016929,C02740,2025-01-25 18:21:25,Checkout,D000436,IP001830
A00016930,C02143,2025-10-13 16:40:16,Login,D000599,IP004469
A00016931,C04351,2025-06-15 04:39:58,Add to Cart,D009511,IP001858
A00016932,C04549,2026-02-18 03:03:53,Login,D006320,IP004327
A00016933,C04664,2025-06-18 21:23:37,Wishlist,D000502,IP002099
A00016934,C01888,2026-05-07 01:44:37,Search,D003693,IP004165
A00016935,C01791,2026-07-21 06:12:30,Product View,D004639,IP003487
A00016936,C01814,2025-12-30 02:31:06,Login,D007267,IP002096
A00016937,C01157,2026-07-12 21:28:33,Product View,D004706,IP002183
A00016938,C02367,2025-04-01 19:14:18,Wishlist,D006452,IP000189
A00016939,C02663,2025-02-01 06:56:39,Product View,D003296,IP004444
A00016940,C01034,2025-04-06 15:34:34,Checkout,D008037,IP002703
A00016941,C07083,2026-05-02 07:31:27,Login,D002422,IP000325
A00016942,C01133,2026-08-03 05:40:08,Product View,D006950,IP003859
A00016943,C02911,2025-11-21 19:53:57,Product View,D001019,IP006979
A00016944,C05733,2025-06-13 17:24:59,Product View,D001321,IP004671
A00016945,C03939,2025-05-05 13:53:12,Login,D002894,IP005390
A00016946,C01587,2025-12-18 16:35:21,Checkout,D009588,IP000177
A00016947,C01558,2025-04-25 06:30:25,Search,D001308,IP000064
A00016948,C06769,2025-07-15 00:23:39,Product View,D005191,IP002038
A00016949,C03098,2026-03-12 01:58:43,Product View,D006364,IP003434
A00016950,C05818,2025-10-31 07:42:21,Login,D009847,IP002636
A00016951,C02804,2026-04-27 14:02:38,Add to Cart,D009711,IP005403
A00016952,C04820,2025-05-15 15:04:03,Product View,D009881,IP000692
A00016953,C06868,2026-04-22 09:13:12,Search,D009957,IP006519
A00016954,C00656,2025-05-16 01:53:37,Product View,D000800,IP005934
A00016955,C06114,2025-01-28 15:20:49,Product View,D000472,IP004023
A00016956,C03503,2025-11-23 01:06:58,Add to Cart,D000790,IP004991
A00016957,C06605,2025-02-15 13:22:37,Product View,D005756,IP001377
A00016958,C07668,2026-04-18 03:26:54,Search,D009815,IP000550
A00016959,C07588,2026-01-08 20:16:44,Wishlist,D001250,IP000526
A00016960,C02985,2025-02-28 19:06:44,Wishlist,D003090,IP004317
A00016961,C03367,2026-07-14 21:36:20,Product View,D004309,IP006532
A00016962,C00363,2026-04-10 18:33:13,Product View,D002123,IP001217
A00016963,C05544,2025-02-23 00:24:27,Wishlist,D000828,IP005961
A00016964,C04433,2025-11-01 06:27:10,Search,D003692,IP004599
A00016965,C02316,2025-11-25 03:47:31,Search,D009340,IP004503
A00016966,C00321,2026-05-16 03:43:54,Product View,D004269,IP006386
A00016967,C03021,2026-02-23 04:18:46,Add to Cart,D007877,IP006250
A00016968,C05073,2025-05-15 06:49:17,Search,D003851,IP001364
A00016969,C07264,2026-05-18 16:03:54,Login,D001984,IP001231
A00016970,C06385,2026-05-25 16:43:31,Checkout,D008657,IP006362
A00016971,C06424,2025-08-05 21:57:56,Product View,D003143,IP004271
A00016972,C00990,2025-01-28 13:44:42,Product View,D007518,IP004589
A00016973,C03178,2026-01-16 08:50:24,Search,D004745,IP004022
A00016974,C02697,2026-03-28 11:20:17,Add to Cart,D005560,IP001782
A00016975,C01576,2025-12-05 18:34:12,Search,D003949,IP003750
A00016976,C04283,2026-02-21 01:47:02,Wishlist,D007218,IP001383
A00016977,C04600,2025-03-07 11:15:56,Product View,D000977,IP004159
A00016978,C01362,2026-05-29 11:53:38,Checkout,D009082,IP002176
A00016979,C05864,2025-10-22 01:26:18,Login,D009133,IP000191
A00016980,C00757,2025-03-13 22:49:04,Search,D009579,IP002673
A00016981,C02493,2025-12-01 05:22:19,Product View,D004196,IP001719
A00016982,C05890,2025-02-20 15:24:40,Search,D009070,IP002825
A00016983,C00095,2025-07-21 04:51:12,Product View,D008274,IP000867
A00016984,C01049,2025-02-10 04:53:07,Search,D002117,IP001743
A00016985,C00846,2025-04-11 21:34:39,Product View,D005546,IP003603
A00016986,C02909,2025-10-03 07:12:00,Product View,D008748,IP005199
A00016987,C05652,2026-03-07 23:16:26,Product View,D008748,IP006837
A00016988,C01947,2026-04-25 17:09:08,Product View,D003519,IP006036
A00016989,C05671,2026-01-03 01:54:24,Product View,D004806,IP002996
A00016990,C04055,2026-08-20 20:00:43,Search,D004606,IP002300
A00016991,C01566,2026-05-08 06:56:49,Product View,D003635,IP000673
A00016992,C05471,2026-04-02 03:13:04,Login,D004124,IP001629
A00016993,C07999,2026-07-20 13:18:09,Search,D006653,IP002460
A00016994,C00908,2025-10-30 10:50:33,Search,D006676,IP003067
A00016995,C04114,2026-05-24 00:27:18,Login,D002080,IP005228
A00016996,C07919,2025-11-01 18:09:03,Product View,D006729,IP001748
A00016997,C02773,2026-07-12 17:35:52,Product View,D004054,IP000748
