order_id,customer_id,order_timestamp,shipping_country,shipping_city,order_status,order_amount
O0015926,C05683,2025-02-23 03:27:22,UAE,Dubai,Delivered,715.49
O0015927,C01194,2026-02-15 22:40:46,USA,Seattle,Delivered,127.3
O0015928,C04810,2025-04-21 07:55:46,France,Marseille,Delivered,371.91
O0015929,C06617,2025-07-27 19:10:51,India,Bengaluru,Delivered,144.56
O0015930,C01461,2025-05-03 11:59:50,UK,Birmingham,Delivered,259.08
O0015931,C01786,2026-07-04 05:48:29,France,Lyon,Cancelled,270.92
O0015932,C01611,2025-11-05 22:21:38,France,Paris,Shipped,337.38
O0015933,C07980,2026-04-18 01:41:55,Canada,Vancouver,Processing,155.63
O0015934,C01838,2026-03-19 15:39:03,India,Delhi,Delivered,245.89
O0015935,C02141,2026-07-29 11:23:18,Germany,Munich,Processing,38.42
O0015936,C00395,2026-03-08 06:13:22,India,Mumbai,Delivered,266.19
O0015937,C07875,2025-01-01 17:18:59,USA,Seattle,Delivered,134.1
O0015938,C01970,2025-05-18 22:13:24,India,Pune,Delivered,88.98
O0015939,C05815,2025-01-06 06:27:58,India,Hyderabad,Delivered,17.35
O0015940,C00208,2026-05-04 07:03:16,Canada,Toronto,Delivered,154.26
O0015941,C06299,2025-06-01 12:00:48,Australia,Melbourne,Delivered,330.39
O0015942,C06024,2025-06-10 02:06:01,India,Chennai,Shipped,6.48
O0015943,C00682,2026-06-11 05:15:16,India,Hyderabad,Delivered,72.44
O0015944,C00993,2025-02-07 03:12:09,India,Hyderabad,Shipped,127.6
O0015945,C02374,2026-04-29 04:23:00,UK,Birmingham,Shipped,70.84
O0015946,C02841,2026-01-27 05:48:41,UK,Manchester,Delivered,109.06
O0015947,C06300,2026-01-05 12:06:47,India,Bengaluru,Delivered,148.86
O0015948,C00508,2026-06-06 17:31:27,Germany,Berlin,Delivered,47.64
O0015949,C05232,2025-01-26 03:04:08,UK,Manchester,Delivered,147.91
O0015950,C01829,2025-07-19 05:35:47,USA,Berlin,Processing,2664.3
O0015951,C03067,2026-04-11 07:48:28,India,Bengaluru,Cancelled,119.32
O0015952,C00017,2025-08-27 22:57:42,India,Hyderabad,Delivered,29.84
O0015953,C02340,2026-05-31 05:50:33,UK,Manchester,Delivered,143.2
O0015954,C01377,2025-01-08 07:09:02,UK,London,Delivered,108.62
O0015955,C04065,2025-01-02 05:31:36,France,Marseille,Delivered,337.1
O0015956,C01277,2025-05-15 00:51:02,India,Bengaluru,Delivered,307.9
O0015957,C06705,2026-05-13 15:14:15,UK,London,Delivered,11.86
O0015958,C07084,2025-04-28 21:36:51,UK,Manchester,Delivered,309.39
O0015959,C06787,2025-04-10 15:37:37,India,Sharjah,Delivered,2378.43
O0015960,C07862,2025-09-14 05:53:22,India,Pune,Delivered,162.2
O0015961,C07338,2025-08-28 05:19:10,India,Bengaluru,Delivered,113.05
O0015962,C02249,2026-07-30 21:09:24,USA,Seattle,Delivered,23.24
O0015963,C02522,2026-04-27 11:54:50,India,Pune,Shipped,88.64
O0015964,C04291,2026-07-24 02:26:14,USA,Chicago,Delivered,28.4
O0015965,C03087,2025-11-13 14:37:16,UK,Birmingham,Shipped,1139.34
O0015966,C07774,2025-03-11 03:48:33,India,Delhi,Delivered,43.13
O0015967,C02717,2026-03-25 18:14:06,USA,Austin,Shipped,8.33
O0015968,C05937,2026-08-25 12:36:55,Canada,Montreal,Delivered,152.22
O0015969,C04628,2025-10-14 00:07:51,UK,Leeds,Shipped,25.64
O0015970,C07669,2025-06-17 16:05:05,France,Lyon,Delivered,86.93
O0015971,C05972,2026-08-01 19:48:51,India,Delhi,Delivered,252.31
O0015972,C02434,2025-02-21 18:46:30,India,Hyderabad,Delivered,38.64
O0015973,C01578,2025-11-14 06:45:43,USA,Seattle,Processing,737.97
O0015974,C06855,2025-09-10 16:47:56,India,Delhi,Delivered,236.02
O0015975,C07306,2025-02-22 13:14:22,UAE,Abu Dhabi,Delivered,64.93
O0015976,C06665,2025-07-27 09:31:41,France,Marseille,Delivered,489.43
O0015977,C05913,2025-08-07 04:57:00,Canada,Vancouver,Delivered,20.39
O0015978,C02578,2025-02-26 15:11:08,USA,Chicago,Delivered,110.91
O0015979,C04078,2026-04-16 08:39:41,India,Hyderabad,Delivered,9.48
O0015980,C07347,2026-08-21 16:03:26,UK,London,Delivered,26.86
O0015981,C01087,2026-04-09 01:18:55,USA,Austin,Delivered,12.69
O0015982,C04000,2025-01-04 16:02:54,India,Hyderabad,Delivered,152.28
O0015983,C02847,2026-02-05 14:25:13,Germany,Berlin,Delivered,87.97
O0015984,C05441,2025-10-14 14:24:10,UK,Manchester,Cancelled,8.4
O0015985,C05091,2025-10-22 23:29:50,India,Mumbai,Delivered,157.93
O0015986,C04506,2026-04-24 02:37:37,India,Hyderabad,Delivered,212.73
O0015987,C02248,2025-12-08 17:15:48,Germany,Hamburg,Delivered,66.12
O0015988,C01284,2025-03-05 09:04:16,India,Hyderabad,Delivered,38.62
O0015989,C06306,2026-08-02 01:10:12,UK,Leeds,Shipped,542.61
O0015990,C07930,2025-06-30 04:14:22,India,Hyderabad,Delivered,23.09
O0015991,C01358,2025-08-31 00:15:06,UK,Manchester,Processing,176.7
O0015992,C00619,2026-08-25 10:30:33,Germany,Munich,Delivered,80.86
O0015993,C05981,2026-08-06 17:10:20,USA,San Francisco,Delivered,382.12
O0015994,C02756,2025-07-26 08:12:17,India,Delhi,Delivered,141.14
O0015995,C01701,2025-07-03 14:47:51,Singapore,Singapore,Delivered,29.55
O0015996,C04232,2025-05-18 08:26:28,USA,San Francisco,Shipped,424.6
O0015997,C05423,2025-02-15 02:23:08,Singapore,Singapore,Delivered,39.96
O0015998,C01713,2025-03-07 11:17:53,Germany,Hamburg,Delivered,464.65
O0015999,C07954,2025-01-10 09:42:39,India,Pune,Delivered,5.79
O0016000,C02627,2025-04-15 12:01:37,India,Bengaluru,Delivered,57.75
O0016001,C02526,2026-06-17 14:50:34,India,Chennai,Shipped,13.92
O0016002,C03391,2025-04-02 17:23:34,India,Delhi,Delivered,144.98
O0016003,C05977,2026-03-02 01:24:48,India,Pune,Delivered,91.29
O0016004,C07006,2026-02-16 06:36:13,UK,Leeds,Delivered,164.67
O0016005,C02593,2026-08-04 08:07:29,USA,Seattle,Delivered,134.68
O0016006,C00962,2025-08-04 01:58:34,USA,San Francisco,Cancelled,113.0
O0016007,C02052,2026-04-30 17:45:58,UK,Birmingham,Processing,259.16
O0016008,C00683,2025-09-03 05:29:18,India,Pune,Delivered,97.12
O0016009,C05064,2025-09-12 04:53:48,India,Mumbai,Delivered,33.45
O0016010,C05942,2026-01-10 10:29:19,India,Hyderabad,Delivered,158.2
O0016011,C03441,2025-07-25 04:27:19,India,Bengaluru,Delivered,304.3
O0016012,C07646,2025-02-20 02:08:24,Canada,Montreal,Delivered,286.79
O0016013,C05832,2025-01-27 06:32:34,UK,Leeds,Cancelled,208.0
O0016014,C03044,2026-08-22 15:56:14,UK,London,Processing,210.15
O0016015,C00826,2025-11-20 08:32:46,UAE,Dubai,Delivered,90.54
O0016016,C03990,2025-04-21 19:50:54,France,Lyon,Delivered,75.41
O0016017,C04064,2026-03-29 11:46:35,India,Delhi,Delivered,23.43
O0016018,C04433,2026-06-09 02:05:51,UK,Birmingham,Cancelled,115.02
O0016019,C05476,2025-08-31 01:45:28,UK,Manchester,Delivered,37.07
O0016020,C02121,2026-08-04 21:57:44,Germany,Berlin,Delivered,42.57
O0016021,C00019,2026-02-19 12:44:30,UK,Manchester,Delivered,238.64
O0016022,C06517,2026-05-09 15:26:51,Germany,Hamburg,Delivered,157.23
O0016023,C06605,2025-03-01 12:04:00,USA,Chicago,Delivered,174.13
O0016024,C07311,2026-02-06 01:52:27,Singapore,Singapore,Delivered,74.25
O0016025,C07768,2025-04-14 15:25:55,UK,London,Delivered,70.74
O0016026,C01282,2025-08-29 07:06:25,Canada,Montreal,Delivered,332.1
O0016027,C02834,2025-01-18 16:04:17,India,Hyderabad,Delivered,91.29
O0016028,C06833,2026-02-16 21:57:11,USA,Seattle,Shipped,47.88
O0016029,C07486,2025-10-11 22:28:46,Canada,Toronto,Processing,23.84
O0016030,C00120,2026-03-22 02:18:39,USA,Seattle,Delivered,123.54
O0016031,C03104,2025-01-18 02:58:46,UK,London,Delivered,32.81
O0016032,C00917,2026-02-07 22:58:29,India,Hyderabad,Delivered,16.53
O0016033,C06339,2025-09-11 23:28:22,UK,Manchester,Delivered,277.87
O0016034,C05992,2026-05-29 00:49:55,USA,New York,Delivered,447.56
O0016035,C06051,2025-04-03 19:15:07,USA,Seattle,Delivered,178.98
O0016036,C03124,2026-08-25 21:42:19,UK,Leeds,Processing,126.33
O0016037,C03251,2025-10-04 09:39:16,USA,New York,Delivered,755.47
O0016038,C02099,2026-07-30 16:27:13,Germany,Berlin,Shipped,634.05
O0016039,C02891,2025-06-14 17:49:09,India,Mumbai,Delivered,5.33
O0016040,C07874,2026-02-03 03:16:50,France,Marseille,Delivered,102.48
O0016041,C00382,2026-06-25 02:39:23,Canada,Montreal,Delivered,49.5
O0016042,C02593,2026-04-12 21:23:27,USA,Seattle,Delivered,604.97
O0016043,C06348,2025-02-08 12:08:10,Netherlands,Amsterdam,Delivered,114.68
O0016044,C03066,2025-06-16 12:10:42,India,Mumbai,Processing,19.51
O0016045,C07620,2026-05-27 15:11:40,UK,London,Delivered,28.2
O0016046,C02659,2025-10-08 20:01:33,India,Delhi,Delivered,103.32
O0016047,C06820,2026-07-13 22:53:08,Canada,Montreal,Delivered,42.92
O0016048,C06535,2025-12-03 11:01:31,India,Bengaluru,Delivered,2885.69
O0016049,C00074,2026-02-13 23:50:22,Germany,Munich,Delivered,13.97
O0016050,C03228,2026-03-06 10:55:43,UK,Leeds,Delivered,155.18
O0016051,C02257,2026-02-24 05:49:36,USA,Seattle,Delivered,187.55
O0016052,C03877,2026-01-09 22:12:35,India,Bengaluru,Delivered,569.17
O0016053,C03742,2025-09-18 22:13:12,Germany,Berlin,Delivered,531.54
O0016054,C07272,2025-10-23 01:39:21,Singapore,Singapore,Delivered,236.98
O0016055,C01479,2026-03-31 04:33:30,Germany,Hamburg,Processing,194.07
O0016056,C01470,2026-05-07 22:10:55,Germany,Munich,Delivered,58.7
O0016057,C00874,2026-08-13 14:34:50,UK,London,Delivered,293.26
O0016058,C05925,2026-04-05 21:16:33,India,Chennai,Delivered,213.7
O0016059,C07363,2025-03-20 23:31:27,USA,San Francisco,Delivered,963.98
O0016060,C02951,2026-03-07 01:42:00,Germany,Munich,Processing,14.72
O0016061,C00512,2026-04-19 14:49:50,UK,Manchester,Delivered,69.95
O0016062,C01257,2026-03-11 07:06:43,India,Chennai,Delivered,432.54
O0016063,C00828,2025-06-21 08:24:11,India,Delhi,Processing,120.88
O0016064,C04780,2025-11-05 23:21:14,India,Hyderabad,Delivered,21.7
O0016065,C02269,2025-01-22 10:31:13,India,Mumbai,Delivered,29.54
O0016066,C07202,2026-07-05 22:15:32,India,Mumbai,Delivered,141.29
O0016067,C01307,2025-11-09 16:32:17,Canada,Toronto,Delivered,6.23
O0016068,C07453,2026-03-10 13:07:00,India,Delhi,Delivered,125.49
O0016069,C02663,2025-10-28 08:15:20,India,Bengaluru,Delivered,564.3
O0016070,C06960,2025-08-03 22:21:42,Singapore,Singapore,Delivered,5.92
O0016071,C07610,2026-02-12 05:41:32,India,Mumbai,Delivered,124.44
O0016072,C07894,2025-02-25 22:20:59,UK,Birmingham,Delivered,109.0
O0016073,C06453,2025-03-10 15:57:35,UK,Leeds,Delivered,335.4
O0016074,C00824,2026-02-03 06:17:44,UK,Manchester,Delivered,114.94
O0016075,C00460,2025-10-17 19:01:02,India,Hyderabad,Delivered,46.17
O0016076,C05934,2025-06-06 08:55:35,Netherlands,Rotterdam,Delivered,24.6
O0016077,C07201,2025-04-11 06:46:42,UK,Birmingham,Delivered,265.33
O0016078,C01337,2025-06-12 09:23:27,India,Bengaluru,Delivered,17.27
O0016079,C07547,2025-09-11 14:30:24,Australia,Melbourne,Delivered,7.08
O0016080,C04902,2025-10-08 08:22:27,UK,London,Delivered,392.22
O0016081,C01004,2025-11-05 06:14:09,Australia,Brisbane,Delivered,39.12
O0016082,C01344,2026-03-15 12:25:01,Australia,Sydney,Delivered,239.1
O0016083,C00542,2025-03-09 08:55:55,USA,New York,Delivered,368.85
O0016084,C01146,2026-06-22 07:37:34,France,Paris,Delivered,591.36
O0016085,C05872,2025-09-09 18:48:45,India,Bengaluru,Delivered,238.68
O0016086,C01749,2025-04-12 10:37:05,Australia,Brisbane,Shipped,167.33
O0016087,C04517,2025-05-12 11:52:18,USA,New York,Delivered,376.16
O0016088,C05785,2026-05-26 05:54:53,India,Chennai,Delivered,106.76
O0016089,C07189,2026-05-25 20:54:27,UK,London,Delivered,166.29
O0016090,C04759,2026-01-09 14:40:00,UK,London,Delivered,86.79
O0016091,C04584,2025-09-06 06:20:42,Australia,Brisbane,Delivered,488.18
O0016092,C07320,2026-03-07 08:01:59,UAE,Abu Dhabi,Delivered,36.69
O0016093,C02373,2026-06-12 01:27:15,Canada,Montreal,Delivered,111.68
O0016094,C01628,2025-09-03 08:13:09,USA,Seattle,Delivered,28.88
O0016095,C07005,2025-02-22 19:36:50,UK,Birmingham,Delivered,365.58
O0016096,C00609,2026-02-08 15:33:26,UK,London,Delivered,121.0
O0016097,C01530,2026-08-27 12:33:30,USA,New York,Delivered,51.43
O0016098,C03288,2025-11-06 20:10:03,Germany,Hamburg,Delivered,203.97
O0016099,C02894,2025-06-27 18:28:49,Canada,Vancouver,Processing,58.21
O0016100,C05663,2026-07-12 00:06:19,Germany,Munich,Processing,7.32
O0016101,C00741,2026-06-11 01:54:59,UK,Leeds,Delivered,33.18
O0016102,C03857,2026-04-19 16:31:08,UK,Manchester,Delivered,192.96
O0016103,C06484,2025-11-07 00:33:25,India,Delhi,Shipped,159.73
O0016104,C05484,2026-07-22 09:09:06,Australia,Brisbane,Delivered,380.99
O0016105,C05075,2026-01-04 12:23:03,Singapore,Singapore,Delivered,91.46
O0016106,C01911,2025-03-05 04:16:47,India,Delhi,Shipped,10.6
O0016107,C03156,2026-02-18 12:21:40,UAE,San Francisco,Delivered,2110.24
O0016108,C01457,2026-08-11 03:57:35,Canada,Montreal,Cancelled,99.58
O0016109,C04103,2026-04-12 19:28:02,USA,New York,Shipped,263.86
O0016110,C04702,2026-03-07 09:00:36,India,Delhi,Delivered,819.41
O0016111,C05072,2025-05-13 05:48:56,Australia,Melbourne,Delivered,38.1
O0016112,C07030,2025-08-12 14:06:48,India,Pune,Delivered,19.88
O0016113,C00512,2025-07-14 23:17:38,UK,Manchester,Processing,136.09
O0016114,C03112,2025-10-08 00:33:02,India,Chennai,Delivered,10.45
O0016115,C04767,2026-03-21 09:31:40,France,Paris,Delivered,24.69
O0016116,C04587,2025-04-05 12:20:55,UK,Manchester,Delivered,559.93
O0016117,C00173,2025-04-18 04:18:48,USA,Austin,Delivered,75.96
O0016118,C01527,2026-05-12 18:58:06,India,Mumbai,Delivered,37.86
O0016119,C06790,2025-04-19 22:46:29,USA,Seattle,Shipped,170.2
O0016120,C04152,2025-03-01 05:25:20,India,Mumbai,Delivered,57.24
O0016121,C03309,2026-06-06 14:36:15,UK,Birmingham,Delivered,44.28
O0016122,C07225,2025-05-05 13:32:40,France,Paris,Shipped,35.74
O0016123,C00612,2025-10-24 05:55:53,Germany,Munich,Delivered,59.09
O0016124,C07394,2025-01-13 07:20:52,USA,Austin,Delivered,247.52
O0016125,C00223,2025-09-09 09:15:08,India,Bengaluru,Delivered,49.61
O0016126,C04523,2025-04-06 10:28:18,France,Lyon,Delivered,278.34
O0016127,C04466,2026-02-14 19:20:46,UK,London,Delivered,131.12
O0016128,C05130,2025-07-04 11:59:03,France,Paris,Delivered,81.6
O0016129,C00239,2026-08-25 22:21:13,USA,New York,Delivered,19.06
O0016130,C04277,2025-06-01 20:47:10,UK,London,Delivered,144.76
O0016131,C00921,2026-02-04 00:08:48,France,Marseille,Delivered,101.89
O0016132,C01257,2026-02-17 05:19:35,India,Chennai,Delivered,35.92
O0016133,C01717,2025-01-12 13:06:08,India,Mumbai,Delivered,89.87
O0016134,C04929,2026-01-24 21:33:13,Australia,Sydney,Delivered,223.18
O0016135,C03123,2025-04-18 16:29:06,India,Pune,Delivered,4781.4
O0016136,C00691,2025-03-15 00:03:38,India,Bengaluru,Delivered,430.21
O0016137,C02327,2026-03-11 20:21:57,Germany,Hamburg,Processing,64.58
O0016138,C00627,2026-01-20 21:25:33,UK,Birmingham,Delivered,685.59
O0016139,C05347,2025-10-25 10:36:46,India,Chennai,Delivered,105.41
O0016140,C04485,2025-12-12 13:06:16,India,Bengaluru,Delivered,10.45
O0016141,C03263,2025-08-14 21:49:30,UK,Manchester,Shipped,249.5
O0016142,C07434,2026-08-20 20:55:51,India,Delhi,Delivered,112.19
O0016143,C04179,2026-03-17 01:25:50,India,Hyderabad,Delivered,230.22
O0016144,C07123,2025-11-01 06:58:48,USA,San Francisco,Shipped,71.06
O0016145,C04662,2025-12-04 06:13:12,USA,Austin,Delivered,61.81
O0016146,C03019,2026-08-28 15:39:28,India,Pune,Cancelled,191.87
O0016147,C04351,2025-10-12 23:38:46,Germany,Berlin,Cancelled,248.38
O0016148,C01218,2026-03-14 07:07:35,Canada,Montreal,Delivered,108.18
O0016149,C05421,2025-06-12 11:10:19,India,Hyderabad,Delivered,41.41
O0016150,C07865,2025-08-31 22:04:35,India,Chennai,Delivered,497.9
O0016151,C01976,2025-10-03 21:50:23,UAE,Dubai,Shipped,169.88
O0016152,C02586,2025-09-22 07:37:46,USA,Austin,Delivered,55.76
O0016153,C03250,2026-04-04 20:14:33,USA,Seattle,Delivered,173.25
O0016154,C03910,2026-04-04 07:32:07,India,Hyderabad,Delivered,90.07
O0016155,C05769,2026-05-07 03:22:59,India,Pune,Delivered,60.65
O0016156,C01100,2025-02-25 07:10:33,UK,London,Delivered,109.04
O0016157,C02427,2025-11-22 14:37:04,India,Delhi,Processing,204.04
O0016158,C04348,2026-05-31 10:55:13,USA,Seattle,Processing,91.1
O0016159,C04755,2025-01-05 15:55:44,France,Lyon,Delivered,235.0
O0016160,C04332,2026-06-02 16:26:29,India,Chennai,Processing,46.64
O0016161,C03497,2025-07-17 07:01:15,France,Lyon,Delivered,18.96
O0016162,C05709,2026-05-14 07:18:23,Canada,Montreal,Delivered,127.04
O0016163,C01632,2026-04-09 12:36:26,India,Chennai,Delivered,49.65
O0016164,C02274,2026-05-30 17:41:22,Canada,Vancouver,Delivered,619.18
O0016165,C03577,2026-05-11 18:07:44,India,Bengaluru,Delivered,152.5
O0016166,C05579,2025-07-02 03:19:50,UAE,Abu Dhabi,Delivered,45.76
O0016167,C00671,2025-05-21 09:02:29,India,Mumbai,Delivered,253.19
O0016168,C00935,2025-01-31 00:07:53,India,Pune,Cancelled,301.77
O0016169,C06293,2026-08-11 05:27:00,Singapore,Singapore,Delivered,255.73
O0016170,C02094,2026-02-11 05:46:56,USA,New York,Delivered,78.68
O0016171,C07731,2025-07-05 23:56:02,USA,Chicago,Delivered,194.24
O0016172,C07712,2025-09-21 23:56:51,UK,London,Shipped,121.35
O0016173,C05507,2025-03-07 21:28:38,UK,Leeds,Delivered,21.34
O0016174,C05755,2025-02-20 06:34:43,UAE,Abu Dhabi,Delivered,181.74
O0016175,C05238,2025-07-15 00:29:55,Canada,Vancouver,Delivered,22.62
O0016176,C01432,2025-05-05 18:14:01,USA,Austin,Delivered,33.63
O0016177,C04036,2026-02-26 20:46:44,Netherlands,Rotterdam,Delivered,11.86
O0016178,C06375,2025-10-14 07:38:40,UAE,Pune,Delivered,1098.38
O0016179,C06228,2026-03-11 02:11:32,Netherlands,Rotterdam,Shipped,330.52
O0016180,C07214,2025-05-09 02:17:04,UK,London,Delivered,7.01
O0016181,C07230,2026-05-14 17:00:19,UK,Manchester,Delivered,301.9
O0016182,C02097,2025-03-25 01:50:57,USA,Chicago,Delivered,27.4
O0016183,C05790,2025-01-28 16:30:34,India,Bengaluru,Delivered,58.16
O0016184,C05241,2026-02-23 18:48:35,Singapore,Singapore,Shipped,73.8
O0016185,C07108,2025-07-07 08:06:32,India,Bengaluru,Delivered,49.26
O0016186,C01478,2025-07-19 12:37:47,Australia,Brisbane,Delivered,152.71
O0016187,C05935,2026-07-08 08:44:58,UK,Leeds,Delivered,102.51
O0016188,C03393,2025-10-12 18:52:03,France,Paris,Shipped,20.85
O0016189,C03163,2025-06-22 07:48:17,India,Pune,Delivered,320.32
O0016190,C00290,2025-10-14 12:05:32,India,San Francisco,Shipped,2159.41
O0016191,C07712,2025-02-13 23:55:44,UK,London,Shipped,475.83
O0016192,C05427,2026-01-31 19:15:30,Netherlands,Rotterdam,Delivered,219.74
O0016193,C04765,2026-07-03 11:07:02,USA,Chicago,Processing,93.75
O0016194,C02009,2025-03-13 07:41:41,India,Mumbai,Delivered,92.4
O0016195,C05303,2025-09-05 16:03:01,Australia,Brisbane,Delivered,65.58
O0016196,C07583,2025-05-04 08:18:08,India,Pune,Delivered,435.07
O0016197,C01314,2025-08-03 06:26:51,Germany,Berlin,Cancelled,90.03
O0016198,C07878,2025-08-16 23:41:17,UK,Leeds,Delivered,309.75
O0016199,C03425,2025-04-24 09:29:02,Germany,Berlin,Delivered,94.0
O0016200,C07832,2026-03-07 08:03:12,UK,Manchester,Delivered,67.26
O0016201,C05091,2025-04-28 06:10:13,India,Mumbai,Delivered,96.91
O0016202,C02594,2026-06-30 19:53:46,USA,Chicago,Delivered,31.76
O0016203,C03002,2025-04-09 23:27:00,Germany,Hamburg,Delivered,14.3
O0016204,C02339,2025-08-23 18:05:07,India,Mumbai,Processing,120.53
O0016205,C02677,2025-05-21 03:03:52,UK,Birmingham,Delivered,485.39
O0016206,C05199,2025-12-29 09:52:42,UK,Manchester,Delivered,458.42
O0016207,C00132,2025-12-01 05:08:41,India,Chennai,Delivered,90.96
O0016208,C07756,2025-04-04 15:17:35,Australia,Sydney,Cancelled,189.05
O0016209,C06173,2026-06-23 12:59:25,India,Pune,Processing,21.68
O0016210,C07546,2026-06-22 03:40:05,India,Chennai,Delivered,110.82
O0016211,C05758,2026-06-24 11:28:09,UK,London,Delivered,290.76
O0016212,C03890,2026-07-30 11:25:16,UK,Manchester,Delivered,178.45
O0016213,C01531,2025-08-02 03:31:41,India,Mumbai,Delivered,22.33
O0016214,C04160,2025-02-03 09:32:59,USA,Chicago,Delivered,548.43
O0016215,C05712,2025-03-15 08:34:01,Singapore,Singapore,Delivered,249.8
O0016216,C06853,2025-06-05 16:48:24,UAE,Sharjah,Delivered,65.39
O0016217,C02594,2025-08-20 02:10:21,USA,Chicago,Delivered,15.35
O0016218,C04115,2025-02-01 16:03:35,USA,Seattle,Delivered,23.83
O0016219,C04988,2026-03-24 05:32:23,USA,New York,Delivered,73.02
O0016220,C04747,2025-01-26 03:22:33,India,Mumbai,Shipped,94.39
O0016221,C00433,2025-05-28 09:43:26,USA,Seattle,Delivered,619.56
O0016222,C03909,2026-03-22 04:33:44,USA,San Francisco,Delivered,46.68
O0016223,C06489,2026-02-28 07:32:51,UK,Manchester,Delivered,156.83
O0016224,C06447,2026-02-07 20:07:23,Singapore,Singapore,Delivered,77.69
O0016225,C04090,2025-03-21 09:39:11,India,Delhi,Delivered,25.38
O0016226,C07641,2026-05-01 10:44:26,UK,London,Delivered,523.27
O0016227,C06628,2025-11-12 23:39:48,Canada,Vancouver,Delivered,63.96
O0016228,C05912,2025-06-09 19:16:59,UAE,Sharjah,Delivered,25.1
O0016229,C04153,2025-07-11 10:56:12,Canada,Vancouver,Delivered,137.44
O0016230,C04765,2025-05-04 07:50:50,USA,Chicago,Delivered,401.26
O0016231,C01787,2026-03-01 17:10:41,USA,Austin,Shipped,881.16
O0016232,C04289,2026-04-02 04:11:08,India,Bengaluru,Delivered,182.04
O0016233,C04238,2026-06-10 17:21:42,Australia,Melbourne,Delivered,37.87
O0016234,C01619,2026-07-12 04:46:40,USA,Chicago,Delivered,37.24
O0016235,C07629,2026-03-03 05:31:21,UAE,Sharjah,Delivered,63.26
O0016236,C01954,2025-11-26 08:48:47,Australia,Sydney,Delivered,83.61
O0016237,C00845,2025-01-27 03:57:26,India,Pune,Delivered,263.84
O0016238,C03776,2025-04-01 06:36:23,UAE,Dubai,Delivered,95.72
O0016239,C05508,2025-11-05 14:19:58,India,Delhi,Delivered,396.77
O0016240,C01573,2025-04-29 05:05:57,Australia,Sydney,Delivered,200.52
O0016241,C01473,2025-09-07 11:15:13,France,Paris,Delivered,19.48
O0016242,C02096,2025-10-14 16:03:28,Germany,Hamburg,Delivered,158.46
O0016243,C02429,2025-02-03 17:22:17,India,Bengaluru,Cancelled,60.75
O0016244,C01965,2025-03-17 08:41:16,USA,Chicago,Delivered,191.87
O0016245,C03805,2025-06-17 23:55:31,India,Delhi,Delivered,41.29
O0016246,C00145,2026-06-25 02:06:58,India,Mumbai,Delivered,57.03
O0016247,C00709,2026-04-11 03:01:10,India,Hyderabad,Delivered,67.0
O0016248,C05845,2025-01-26 17:34:21,France,Lyon,Delivered,137.55
O0016249,C03296,2025-11-11 01:51:05,India,Pune,Delivered,89.09
