order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_amount
OI00022542,O0012835,P01884,1,125.93,0.0,125.93
OI00022543,O0012836,P00084,2,10.46,0.0,20.92
OI00022544,O0012837,P01035,1,41.15,0.0,41.15
OI00022545,O0012837,P01578,4,96.55,0.0,386.2
OI00022546,O0012838,P01561,1,25.0,0.05,23.75
OI00022547,O0012839,P01489,1,7.18,0.0,7.18
OI00022548,O0012840,P00754,2,16.33,0.0,32.66
OI00022549,O0012840,P01042,1,306.63,0.0,306.63
OI00022550,O0012841,P01233,1,91.5,0.1,82.35
OI00022551,O0012841,P00555,1,138.22,0.0,138.22
OI00022552,O0012842,P01672,2,58.62,0.05,111.38
OI00022553,O0012843,P00469,2,87.46,0.05,166.17
OI00022554,O0012843,P01615,3,18.23,0.0,54.69
OI00022555,O0012844,P01435,3,34.08,0.0,102.24
OI00022556,O0012845,P01123,1,44.76,0.05,42.52
OI00022557,O0012846,P01129,1,24.44,0.0,24.44
OI00022558,O0012847,P00645,1,130.94,0.0,130.94
OI00022559,O0012848,P00144,2,4.63,0.0,9.26
OI00022560,O0012848,P01602,1,38.96,0.1,35.06
OI00022561,O0012849,P00207,3,39.32,0.05,112.06
OI00022562,O0012849,P01294,3,103.92,0.0,311.76
OI00022563,O0012849,P00841,2,63.15,0.0,126.3
OI00022564,O0012850,P00462,4,44.44,0.15,151.1
OI00022565,O0012851,P00925,5,85.74,0.05,407.26
OI00022566,O0012851,P00074,1,9.14,0.0,9.14
OI00022567,O0012852,P00527,5,6.07,0.1,27.32
OI00022568,O0012853,P01119,1,33.81,0.0,33.81
OI00022569,O0012854,P00013,2,10.36,0.05,19.68
OI00022570,O0012855,P01999,2,30.3,0.1,54.54
OI00022571,O0012856,P00807,1,113.35,0.0,113.35
OI00022572,O0012856,P00932,1,107.55,0.0,107.55
OI00022573,O0012857,P00207,3,39.32,0.05,112.06
OI00022574,O0012857,P00956,1,50.53,0.0,50.53
OI00022575,O0012858,P01286,1,14.58,0.15,12.39
OI00022576,O0012859,P01493,1,18.64,0.05,17.71
OI00022577,O0012860,P01188,2,49.59,0.1,89.26
OI00022578,O0012860,P00262,2,42.88,0.15,72.9
OI00022579,O0012860,P00020,1,90.07,0.0,90.07
OI00022580,O0012861,P00393,1,5.34,0.0,5.34
OI00022581,O0012862,P00007,1,42.32,0.0,42.32
OI00022582,O0012863,P01365,2,51.51,0.0,103.02
OI00022583,O0012863,P01619,1,16.38,0.0,16.38
OI00022584,O0012864,P00946,1,23.25,0.0,23.25
OI00022585,O0012865,P01311,2,27.07,0.05,51.43
OI00022586,O0012866,P00602,2,117.36,0.0,234.72
OI00022587,O0012867,P00219,1,46.29,0.15,39.35
OI00022588,O0012868,P00647,1,60.97,0.05,57.92
OI00022589,O0012868,P00166,1,54.12,0.0,54.12
OI00022590,O0012868,P00404,2,91.07,0.1,163.93
OI00022591,O0012869,P00922,3,7.79,0.0,23.37
OI00022592,O0012869,P01807,4,51.24,0.0,204.96
OI00022593,O0012870,P00910,2,20.72,0.0,41.44
OI00022594,O0012870,P01717,2,64.0,0.0,128.0
OI00022595,O0012871,P01769,2,25.84,0.2,41.34
OI00022596,O0012872,P01201,4,84.91,0.0,339.64
OI00022597,O0012872,P01415,2,96.75,0.0,193.5
OI00022598,O0012872,P00905,1,33.57,0.0,33.57
OI00022599,O0012873,P00527,1,6.07,0.0,6.07
OI00022600,O0012873,P00657,1,17.2,0.0,17.2
OI00022601,O0012874,P01118,2,17.99,0.0,35.98
OI00022602,O0012875,P00530,1,8.53,0.0,8.53
OI00022603,O0012876,P00984,1,3.0,0.0,3.0
OI00022604,O0012876,P01263,1,7.89,0.05,7.5
OI00022605,O0012877,P00703,2,56.2,0.1,101.16
OI00022606,O0012878,P00918,1,59.85,0.0,59.85
OI00022607,O0012878,P01186,2,27.1,0.05,51.49
OI00022608,O0012878,P01434,1,7.14,0.05,6.78
OI00022609,O0012879,P01000,1,38.15,0.0,38.15
OI00022610,O0012880,P01909,3,87.97,0.2,211.13
OI00022611,O0012880,P00578,1,18.51,0.0,18.51
OI00022612,O0012881,P01718,2,25.92,0.15,44.06
OI00022613,O0012882,P00232,1,25.69,0.15,21.84
OI00022614,O0012883,P00542,1,3.0,0.05,2.85
OI00022615,O0012883,P00905,2,33.57,0.15,57.07
OI00022616,O0012883,P00019,1,11.13,0.0,11.13
OI00022617,O0012884,P00309,1,16.77,0.0,16.77
OI00022618,O0012884,P01675,1,39.4,0.15,33.49
OI00022619,O0012884,P00909,2,141.74,0.15,240.96
OI00022620,O0012885,P00645,1,130.94,0.0,130.94
OI00022621,O0012885,P01312,2,122.96,0.0,245.92
OI00022622,O0012885,P00563,1,57.74,0.0,57.74
OI00022623,O0012886,P01699,1,13.11,0.0,13.11
OI00022624,O0012887,P01584,1,14.04,0.1,12.64
OI00022625,O0012888,P01234,1,23.17,0.0,23.17
OI00022626,O0012889,P00063,3,12.72,0.05,36.25
OI00022627,O0012889,P00366,1,26.46,0.0,26.46
OI00022628,O0012890,P00080,1,36.02,0.0,36.02
OI00022629,O0012891,P00096,1,33.41,0.0,33.41
OI00022630,O0012891,P00303,1,42.19,0.0,42.19
OI00022631,O0012892,P00059,2,29.02,0.2,46.43
OI00022632,O0012893,P01409,2,20.59,0.0,41.18
OI00022633,O0012894,P01383,1,16.76,0.1,15.08
OI00022634,O0012894,P01755,2,20.27,0.2,32.43
OI00022635,O0012895,P00212,3,19.51,0.0,58.53
OI00022636,O0012896,P01611,1,147.84,0.0,147.84
OI00022637,O0012897,P00351,1,25.28,0.05,24.02
OI00022638,O0012897,P00415,2,96.65,0.0,193.3
OI00022639,O0012897,P00811,1,68.4,0.0,68.4
OI00022640,O0012898,P00373,3,66.5,0.1,179.55
OI00022641,O0012899,P00672,1,18.56,0.0,18.56
OI00022642,O0012900,P01478,4,17.59,0.05,66.84
OI00022643,O0012900,P01570,1,206.65,0.1,185.98
OI00022644,O0012900,P01119,2,33.81,0.1,60.86
OI00022645,O0012901,P01462,2,63.61,0.0,127.22
OI00022646,O0012902,P01933,4,74.43,0.15,253.06
OI00022647,O0012902,P00637,4,64.45,0.0,257.8
OI00022648,O0012903,P00305,2,57.44,0.2,91.9
OI00022649,O0012904,P01051,1,20.1,0.0,20.1
OI00022650,O0012904,P01609,5,60.29,0.1,271.3
OI00022651,O0012904,P00946,1,23.25,0.0,23.25
OI00022652,O0012904,P00069,1,48.58,0.0,48.58
OI00022653,O0012905,P00029,2,535.2,0.0,1070.4
OI00022654,O0012906,P00715,3,14.13,0.0,42.39
OI00022655,O0012907,P01809,1,45.08,0.0,45.08
OI00022656,O0012908,P00485,1,14.75,0.1,13.28
OI00022657,O0012908,P01148,2,27.03,0.0,54.06
OI00022658,O0012909,P00254,3,78.5,0.05,223.72
OI00022659,O0012909,P01202,1,40.08,0.0,40.08
OI00022660,O0012910,P00088,1,24.15,0.0,24.15
OI00022661,O0012910,P00298,1,46.16,0.1,41.54
OI00022662,O0012910,P01868,2,72.96,0.0,145.92
OI00022663,O0012911,P00351,2,25.28,0.1,45.5
OI00022664,O0012911,P01459,1,33.72,0.0,33.72
OI00022665,O0012912,P01001,3,94.99,0.0,284.97
OI00022666,O0012912,P00403,2,54.78,0.0,109.56
OI00022667,O0012912,P01382,5,40.67,0.0,203.35
OI00022668,O0012913,P00727,1,29.74,0.0,29.74
OI00022669,O0012914,P00622,1,141.04,0.0,141.04
OI00022670,O0012914,P01058,3,36.95,0.2,88.68
OI00022671,O0012914,P01883,3,73.13,0.0,219.39
OI00022672,O0012915,P00788,1,34.0,0.05,32.3
OI00022673,O0012916,P01882,1,37.52,0.2,30.02
OI00022674,O0012916,P01157,1,56.06,0.0,56.06
OI00022675,O0012917,P00832,1,15.5,0.1,13.95
OI00022676,O0012917,P01538,3,18.67,0.0,56.01
OI00022677,O0012917,P00674,1,44.09,0.1,39.68
OI00022678,O0012918,P00121,1,8.37,0.15,7.11
OI00022679,O0012919,P01008,1,31.41,0.15,26.7
OI00022680,O0012919,P00251,2,4.83,0.15,8.21
OI00022681,O0012920,P00822,1,38.84,0.0,38.84
OI00022682,O0012920,P00460,2,22.66,0.1,40.79
OI00022683,O0012921,P00686,2,20.83,0.15,35.41
OI00022684,O0012922,P00597,1,26.58,0.0,26.58
OI00022685,O0012923,P00966,2,91.6,0.0,183.2
OI00022686,O0012924,P00997,2,8.13,0.0,16.26
OI00022687,O0012925,P01719,1,51.39,0.05,48.82
OI00022688,O0012925,P00135,1,17.4,0.0,17.4
OI00022689,O0012925,P01447,2,27.73,0.15,47.14
OI00022690,O0012926,P00792,3,87.17,0.0,261.51
OI00022691,O0012926,P00886,1,20.12,0.0,20.12
OI00022692,O0012927,P01961,2,109.04,0.1,196.27
OI00022693,O0012928,P00828,4,28.88,0.05,109.74
OI00022694,O0012929,P00601,2,26.32,0.05,50.01
OI00022695,O0012929,P00202,1,57.54,0.0,57.54
OI00022696,O0012930,P00770,1,244.99,0.0,244.99
OI00022697,O0012931,P01426,1,77.1,0.15,65.54
OI00022698,O0012931,P01586,2,12.4,0.0,24.8
OI00022699,O0012931,P01125,5,17.73,0.0,88.65
OI00022700,O0012932,P01270,1,143.06,0.0,143.06
OI00022701,O0012932,P00715,2,14.13,0.0,28.26
OI00022702,O0012933,P01760,3,98.75,0.1,266.62
OI00022703,O0012934,P01748,1,38.06,0.0,38.06
OI00022704,O0012935,P00868,1,36.91,0.0,36.91
OI00022705,O0012936,P00257,1,16.02,0.2,12.82
OI00022706,O0012937,P01249,1,38.91,0.2,31.13
OI00022707,O0012937,P01810,1,31.32,0.0,31.32
OI00022708,O0012937,P01793,1,10.39,0.15,8.83
OI00022709,O0012938,P01578,3,96.55,0.0,289.65
OI00022710,O0012938,P00791,5,5.77,0.0,28.85
OI00022711,O0012939,P00877,1,45.76,0.0,45.76
OI00022712,O0012939,P01809,2,45.08,0.05,85.65
OI00022713,O0012940,P00109,2,44.9,0.0,89.8
OI00022714,O0012940,P00059,1,29.02,0.0,29.02
OI00022715,O0012940,P00098,4,41.8,0.0,167.2
OI00022716,O0012941,P01836,1,11.13,0.0,11.13
OI00022717,O0012942,P01510,2,67.68,0.0,135.36
OI00022718,O0012942,P01713,3,8.22,0.0,24.66
OI00022719,O0012943,P01781,1,37.62,0.0,37.62
OI00022720,O0012943,P01747,2,36.92,0.05,70.15
OI00022721,O0012944,P00112,1,13.01,0.05,12.36
OI00022722,O0012945,P00946,1,23.25,0.1,20.92
OI00022723,O0012946,P01714,4,112.27,0.0,449.08
OI00022724,O0012946,P00077,3,4.12,0.0,12.36
OI00022725,O0012946,P00677,1,82.59,0.0,82.59
OI00022726,O0012947,P01036,1,107.35,0.1,96.62
OI00022727,O0012947,P01080,2,146.5,0.05,278.35
OI00022728,O0012948,P01824,3,32.48,0.0,97.44
OI00022729,O0012949,P01987,4,38.51,0.1,138.64
OI00022730,O0012950,P01608,4,74.55,0.15,253.47
OI00022731,O0012950,P00902,1,18.01,0.1,16.21
OI00022732,O0012950,P00928,1,32.6,0.15,27.71
OI00022733,O0012951,P00193,2,20.73,0.1,37.31
OI00022734,O0012951,P00391,2,38.92,0.0,77.84
OI00022735,O0012951,P00460,1,22.66,0.1,20.39
OI00022736,O0012952,P00362,1,90.08,0.0,90.08
OI00022737,O0012952,P00052,1,57.91,0.05,55.01
OI00022738,O0012953,P00498,1,31.41,0.15,26.7
OI00022739,O0012954,P00694,1,29.66,0.1,26.69
OI00022740,O0012954,P01582,3,42.12,0.0,126.36
OI00022741,O0012955,P00501,3,11.39,0.05,32.46
OI00022742,O0012956,P01197,2,39.47,0.0,78.94
OI00022743,O0012957,P01550,2,24.26,0.0,48.52
OI00022744,O0012958,P00689,1,76.36,0.05,72.54
OI00022745,O0012958,P00065,1,50.64,0.05,48.11
OI00022746,O0012958,P01174,3,45.07,0.1,121.69
OI00022747,O0012959,P01668,1,22.19,0.1,19.97
OI00022748,O0012959,P01411,1,34.26,0.0,34.26
OI00022749,O0012960,P01516,1,87.47,0.1,78.72
OI00022750,O0012961,P00924,1,24.92,0.0,24.92
OI00022751,O0012961,P00405,4,79.57,0.05,302.37
OI00022752,O0012962,P00939,1,54.08,0.0,54.08
OI00022753,O0012962,P01788,2,59.15,0.0,118.3
OI00022754,O0012962,P01555,3,64.64,0.0,193.92
OI00022755,O0012962,P01281,1,44.32,0.0,44.32
OI00022756,O0012963,P01898,1,14.36,0.0,14.36
OI00022757,O0012964,P01509,1,32.53,0.0,32.53
OI00022758,O0012964,P01827,2,20.21,0.2,32.34
OI00022759,O0012964,P00287,1,16.46,0.0,16.46
OI00022760,O0012964,P00493,1,45.02,0.0,45.02
OI00022761,O0012965,P00434,1,19.16,0.05,18.2
OI00022762,O0012965,P01001,1,94.99,0.0,94.99
OI00022763,O0012966,P00963,1,18.27,0.15,15.53
OI00022764,O0012967,P01070,2,19.97,0.0,39.94
OI00022765,O0012967,P01089,1,27.73,0.0,27.73
OI00022766,O0012968,P00556,2,140.24,0.05,266.46
OI00022767,O0012969,P01866,5,52.06,0.0,260.3
OI00022768,O0012969,P01411,1,34.26,0.15,29.12
OI00022769,O0012969,P01740,1,16.08,0.1,14.47
OI00022770,O0012970,P00539,3,113.42,0.1,306.23
OI00022771,O0012970,P01236,1,46.34,0.05,44.02
OI00022772,O0012971,P00485,2,14.75,0.1,26.55
OI00022773,O0012971,P01516,1,87.47,0.0,87.47
OI00022774,O0012972,P01866,5,52.06,0.0,260.3
OI00022775,O0012973,P00101,1,21.9,0.15,18.61
OI00022776,O0012973,P01407,2,20.79,0.15,35.34
OI00022777,O0012973,P01602,2,38.96,0.0,77.92
OI00022778,O0012973,P00225,1,30.94,0.0,30.94
OI00022779,O0012974,P01784,1,10.65,0.0,10.65
OI00022780,O0012975,P01678,1,58.76,0.0,58.76
OI00022781,O0012976,P01941,3,91.74,0.05,261.46
OI00022782,O0012976,P01312,1,122.96,0.2,98.37
OI00022783,O0012977,P00750,1,61.04,0.0,61.04
OI00022784,O0012977,P00256,1,5.79,0.0,5.79
OI00022785,O0012977,P01885,1,64.8,0.0,64.8
OI00022786,O0012978,P01325,2,29.8,0.0,59.6
OI00022787,O0012978,P00411,1,21.07,0.0,21.07
OI00022788,O0012979,P01019,2,13.93,0.05,26.47
OI00022789,O0012980,P01593,1,72.97,0.1,65.67
OI00022790,O0012981,P01381,2,12.2,0.0,24.4
OI00022791,O0012982,P01141,5,6.52,0.0,32.6
OI00022792,O0012983,P01843,2,207.88,0.0,415.76
OI00022793,O0012983,P00265,1,30.78,0.05,29.24
OI00022794,O0012984,P01352,1,75.48,0.1,67.93
OI00022795,O0012985,P01819,1,26.73,0.0,26.73
OI00022796,O0012986,P01895,2,16.08,0.1,28.94
OI00022797,O0012987,P00306,5,32.01,0.15,136.04
OI00022798,O0012988,P00300,3,82.43,0.05,234.93
OI00022799,O0012989,P01581,2,98.77,0.1,177.79
OI00022800,O0012990,P01291,1,45.98,0.0,45.98
OI00022801,O0012991,P00069,1,48.58,0.0,48.58
OI00022802,O0012992,P00281,1,42.27,0.2,33.82
OI00022803,O0012993,P00152,1,19.7,0.0,19.7
OI00022804,O0012993,P01112,2,105.64,0.0,211.28
OI00022805,O0012993,P01185,1,54.93,0.15,46.69
OI00022806,O0012994,P00858,1,26.49,0.15,22.52
OI00022807,O0012994,P00232,1,25.69,0.05,24.41
OI00022808,O0012995,P00884,3,18.93,0.0,56.79
OI00022809,O0012996,P00601,1,26.32,0.1,23.69
OI00022810,O0012996,P00952,1,45.63,0.0,45.63
OI00022811,O0012997,P00689,3,76.36,0.05,217.63
OI00022812,O0012998,P01349,2,37.89,0.0,75.78
OI00022813,O0012998,P00325,2,133.81,0.0,267.62
OI00022814,O0012999,P01282,1,26.49,0.05,25.17
OI00022815,O0013000,P00888,5,18.39,0.0,91.95
OI00022816,O0013000,P01787,3,9.69,0.05,27.62
OI00022817,O0013000,P00612,1,20.04,0.05,19.04
OI00022818,O0013001,P00341,5,7.83,0.05,37.19
OI00022819,O0013001,P01759,2,99.38,0.0,198.76
OI00022820,O0013002,P01230,1,20.7,0.1,18.63
OI00022821,O0013003,P01103,2,45.26,0.0,90.52
OI00022822,O0013004,P01331,4,29.2,0.1,105.12
OI00022823,O0013004,P00558,4,25.55,0.0,102.2
OI00022824,O0013005,P00026,3,38.55,0.15,98.3
OI00022825,O0013006,P01684,1,80.16,0.0,80.16
OI00022826,O0013007,P00611,1,77.85,0.1,70.06
OI00022827,O0013008,P00771,1,28.19,0.05,26.78
OI00022828,O0013008,P00227,1,223.65,0.0,223.65
OI00022829,O0013009,P00130,3,25.44,0.0,76.32
OI00022830,O0013010,P00283,1,120.63,0.0,120.63
OI00022831,O0013010,P00978,3,11.32,0.0,33.96
OI00022832,O0013010,P01467,5,26.77,0.1,120.46
OI00022833,O0013011,P00280,3,62.2,0.05,177.27
OI00022834,O0013012,P01260,3,110.41,0.05,314.67
OI00022835,O0013012,P00569,1,36.96,0.0,36.96
OI00022836,O0013013,P01896,2,81.83,0.15,139.11
OI00022837,O0013014,P00196,1,47.22,0.2,37.78
OI00022838,O0013015,P01246,2,70.84,0.0,141.68
OI00022839,O0013015,P00913,4,7.35,0.0,29.4
OI00022840,O0013015,P00794,1,44.86,0.1,40.37
OI00022841,O0013015,P01768,2,12.91,0.05,24.53
OI00022842,O0013016,P00613,2,37.77,0.0,75.54
OI00022843,O0013017,P00010,1,138.32,0.0,138.32
OI00022844,O0013017,P00531,1,123.4,0.0,123.4
OI00022845,O0013018,P01622,1,23.92,0.15,20.33
OI00022846,O0013019,P00631,1,4.62,0.0,4.62
OI00022847,O0013019,P01280,2,230.84,0.05,438.6
OI00022848,O0013020,P01016,1,18.3,0.0,18.3
OI00022849,O0013021,P01521,2,11.78,0.0,23.56
OI00022850,O0013021,P01944,2,20.21,0.0,40.42
OI00022851,O0013022,P00562,2,33.9,0.0,67.8
OI00022852,O0013023,P01324,1,4.15,0.0,4.15
OI00022853,O0013024,P01948,2,21.26,0.0,42.52
OI00022854,O0013024,P01264,1,63.33,0.15,53.83
OI00022855,O0013024,P00005,4,61.18,0.0,244.72
OI00022856,O0013024,P01605,4,31.96,0.0,127.84
OI00022857,O0013025,P00105,3,34.6,0.0,103.8
OI00022858,O0013026,P01559,3,13.52,0.0,40.56
OI00022859,O0013027,P00836,2,53.41,0.0,106.82
OI00022860,O0013028,P00137,1,72.57,0.15,61.68
OI00022861,O0013028,P01514,2,112.41,0.0,224.82
OI00022862,O0013029,P01656,2,41.21,0.0,82.42
OI00022863,O0013029,P00797,1,71.54,0.0,71.54
OI00022864,O0013030,P01029,3,9.85,0.05,28.07
OI00022865,O0013030,P01764,3,9.12,0.0,27.36
OI00022866,O0013031,P00507,5,172.63,0.0,863.15
OI00022867,O0013031,P00370,2,3.6,0.05,6.84
OI00022868,O0013031,P00287,3,16.46,0.0,49.38
OI00022869,O0013031,P01278,3,38.64,0.0,115.92
OI00022870,O0013032,P00057,1,14.23,0.0,14.23
OI00022871,O0013032,P01711,2,6.88,0.1,12.38
OI00022872,O0013033,P00883,1,60.18,0.15,51.15
OI00022873,O0013033,P01241,1,24.11,0.0,24.11
OI00022874,O0013034,P00193,1,20.73,0.05,19.69
OI00022875,O0013035,P00293,2,30.7,0.05,58.33
OI00022876,O0013035,P00928,1,32.6,0.2,26.08
OI00022877,O0013035,P00822,1,38.84,0.0,38.84
OI00022878,O0013036,P01600,2,16.39,0.1,29.5
OI00022879,O0013036,P00966,1,91.6,0.0,91.6
OI00022880,O0013036,P01968,1,30.0,0.0,30.0
OI00022881,O0013037,P01683,1,14.13,0.0,14.13
OI00022882,O0013038,P00306,1,32.01,0.0,32.01
OI00022883,O0013038,P00856,1,42.11,0.0,42.11
OI00022884,O0013038,P00344,3,31.61,0.0,94.83
OI00022885,O0013039,P01492,2,34.59,0.0,69.18
OI00022886,O0013039,P01697,4,41.26,0.0,165.04
OI00022887,O0013040,P00373,1,66.5,0.0,66.5
OI00022888,O0013040,P00758,1,32.36,0.0,32.36
OI00022889,O0013041,P00724,3,54.1,0.0,162.3
OI00022890,O0013042,P00129,2,9.31,0.15,15.83
OI00022891,O0013043,P00486,1,9.23,0.1,8.31
OI00022892,O0013043,P01532,1,95.15,0.0,95.15
OI00022893,O0013043,P01834,2,47.14,0.0,94.28
OI00022894,O0013044,P01835,1,13.3,0.0,13.3
OI00022895,O0013045,P00766,1,9.73,0.0,9.73
OI00022896,O0013046,P00467,3,55.82,0.0,167.46
OI00022897,O0013047,P00218,1,57.65,0.1,51.88
OI00022898,O0013048,P00960,1,9.98,0.05,9.48
OI00022899,O0013048,P00764,1,19.76,0.05,18.77
OI00022900,O0013049,P00072,2,56.49,0.1,101.68
OI00022901,O0013049,P01800,1,4.94,0.05,4.69
OI00022902,O0013050,P01722,1,46.59,0.05,44.26
OI00022903,O0013051,P01872,2,34.23,0.0,68.46
OI00022904,O0013052,P00801,2,39.33,0.15,66.86
OI00022905,O0013053,P01888,3,36.49,0.0,109.47
OI00022906,O0013053,P01637,2,22.97,0.0,45.94
OI00022907,O0013053,P00388,2,27.56,0.0,55.12
OI00022908,O0013054,P00565,1,46.64,0.0,46.64
OI00022909,O0013055,P00212,1,19.51,0.1,17.56
OI00022910,O0013056,P00314,2,50.91,0.05,96.73
OI00022911,O0013056,P01309,1,131.93,0.1,118.74
OI00022912,O0013057,P00326,1,19.13,0.0,19.13
OI00022913,O0013058,P00152,1,19.7,0.2,15.76
OI00022914,O0013059,P00992,1,19.0,0.0,19.0
OI00022915,O0013060,P00420,1,13.72,0.0,13.72
OI00022916,O0013060,P00037,2,39.67,0.05,75.37
OI00022917,O0013060,P00826,2,131.97,0.15,224.35
OI00022918,O0013061,P01737,3,9.74,0.05,27.76
OI00022919,O0013062,P00047,1,204.54,0.1,184.09
OI00022920,O0013063,P01574,1,99.5,0.15,84.58
OI00022921,O0013063,P01942,3,43.26,0.05,123.29
OI00022922,O0013063,P01101,1,106.33,0.0,106.33
OI00022923,O0013064,P01317,2,34.07,0.0,68.14
OI00022924,O0013064,P01446,3,67.05,0.05,191.09
OI00022925,O0013064,P01942,4,43.26,0.0,173.04
OI00022926,O0013065,P00131,2,113.87,0.0,227.74
OI00022927,O0013066,P00105,1,34.6,0.1,31.14
OI00022928,O0013066,P01081,1,44.77,0.05,42.53
OI00022929,O0013066,P00398,5,15.08,0.0,75.4
OI00022930,O0013066,P01947,1,28.95,0.1,26.06
OI00022931,O0013067,P00059,3,29.02,0.0,87.06
OI00022932,O0013067,P01769,1,25.84,0.15,21.96
OI00022933,O0013068,P01176,1,27.63,0.0,27.63
OI00022934,O0013069,P01092,2,39.43,0.0,78.86
OI00022935,O0013069,P01531,1,64.2,0.0,64.2
OI00022936,O0013070,P00708,1,54.46,0.05,51.74
OI00022937,O0013071,P00727,2,29.74,0.0,59.48
OI00022938,O0013072,P00222,1,7.41,0.05,7.04
OI00022939,O0013072,P01541,1,73.46,0.0,73.46
OI00022940,O0013073,P00928,2,32.6,0.05,61.94
OI00022941,O0013074,P00880,1,36.67,0.1,33.0
OI00022942,O0013075,P01121,3,37.59,0.15,95.85
OI00022943,O0013075,P00507,1,172.63,0.1,155.37
OI00022944,O0013076,P00538,1,161.0,0.0,161.0
OI00022945,O0013077,P01204,1,51.01,0.0,51.01
OI00022946,O0013077,P01146,1,102.13,0.0,102.13
OI00022947,O0013077,P01710,2,21.53,0.05,40.91
OI00022948,O0013078,P01601,1,49.42,0.0,49.42
OI00022949,O0013079,P01477,1,24.42,0.1,21.98
OI00022950,O0013080,P01806,1,24.15,0.0,24.15
OI00022951,O0013080,P01313,1,64.0,0.0,64.0
OI00022952,O0013081,P01730,1,54.02,0.0,54.02
OI00022953,O0013081,P00703,1,56.2,0.0,56.2
OI00022954,O0013081,P01350,5,39.12,0.0,195.6
OI00022955,O0013082,P01081,3,44.77,0.05,127.59
OI00022956,O0013082,P01104,1,31.73,0.05,30.14
OI00022957,O0013082,P01660,3,10.0,0.15,25.5
OI00022958,O0013083,P00985,1,164.74,0.0,164.74
OI00022959,O0013084,P01997,2,58.96,0.05,112.02
OI00022960,O0013084,P01167,1,55.61,0.0,55.61
OI00022961,O0013085,P01743,3,19.25,0.2,46.2
OI00022962,O0013085,P00603,2,85.06,0.1,153.11
OI00022963,O0013085,P01995,2,3.0,0.05,5.7
OI00022964,O0013086,P01137,4,22.09,0.05,83.94
OI00022965,O0013086,P01859,2,35.91,0.0,71.82
OI00022966,O0013087,P01412,1,169.04,0.05,160.59
OI00022967,O0013087,P00437,2,14.5,0.0,29.0
OI00022968,O0013087,P01880,2,4.46,0.1,8.03
OI00022969,O0013088,P00003,1,171.12,0.0,171.12
OI00022970,O0013088,P00813,2,36.8,0.2,58.88
OI00022971,O0013088,P00711,1,25.36,0.0,25.36
OI00022972,O0013088,P00455,3,8.01,0.1,21.63
OI00022973,O0013089,P00642,1,74.6,0.0,74.6
OI00022974,O0013089,P00155,1,86.44,0.0,86.44
OI00022975,O0013090,P00068,2,41.97,0.0,83.94
OI00022976,O0013091,P01814,1,9.68,0.05,9.2
OI00022977,O0013091,P01851,1,50.59,0.15,43.0
OI00022978,O0013092,P01594,3,64.29,0.0,192.87
OI00022979,O0013092,P00559,1,18.52,0.0,18.52
OI00022980,O0013092,P01002,1,60.94,0.0,60.94
OI00022981,O0013093,P01113,1,73.65,0.15,62.6
OI00022982,O0013093,P00594,1,22.28,0.1,20.05
OI00022983,O0013094,P00586,1,6.49,0.05,6.17
OI00022984,O0013095,P00394,1,128.04,0.05,121.64
OI00022985,O0013095,P00800,3,29.19,0.0,87.57
OI00022986,O0013096,P00280,1,62.2,0.0,62.2
OI00022987,O0013096,P01994,3,44.92,0.0,134.76
OI00022988,O0013097,P01860,1,7.43,0.05,7.06
OI00022989,O0013097,P01773,2,10.37,0.0,20.74
OI00022990,O0013098,P00292,1,50.05,0.0,50.05
OI00022991,O0013099,P00660,1,68.91,0.05,65.46
OI00022992,O0013099,P01130,1,32.3,0.0,32.3
OI00022993,O0013100,P00226,2,44.96,0.0,89.92
OI00022994,O0013101,P01235,2,55.41,0.0,110.82
OI00022995,O0013101,P00503,1,1463.31,0.0,1463.31
OI00022996,O0013102,P01698,2,37.57,0.0,75.14
OI00022997,O0013103,P00390,1,18.54,0.0,18.54
OI00022998,O0013103,P00459,1,22.59,0.0,22.59
OI00022999,O0013103,P00420,3,13.72,0.05,39.1
OI00023000,O0013104,P00249,5,37.92,0.0,189.6
OI00023001,O0013105,P00154,1,55.91,0.05,53.11
OI00023002,O0013105,P00647,4,60.97,0.2,195.1
OI00023003,O0013106,P01738,5,47.94,0.0,239.7
OI00023004,O0013106,P00879,1,42.9,0.1,38.61
OI00023005,O0013106,P01378,1,15.19,0.0,15.19
OI00023006,O0013107,P00486,1,9.23,0.15,7.85
OI00023007,O0013108,P00275,1,38.54,0.05,36.61
OI00023008,O0013109,P01085,3,36.67,0.0,110.01
OI00023009,O0013109,P01016,2,18.3,0.1,32.94
OI00023010,O0013110,P01238,2,20.11,0.05,38.21
OI00023011,O0013111,P00144,1,4.63,0.05,4.4
OI00023012,O0013112,P01518,3,8.02,0.0,24.06
OI00023013,O0013112,P01494,1,19.51,0.1,17.56
OI00023014,O0013113,P01715,4,59.48,0.0,237.92
OI00023015,O0013114,P00558,1,25.55,0.15,21.72
OI00023016,O0013114,P01655,1,16.07,0.0,16.07
OI00023017,O0013114,P01838,3,39.28,0.15,100.16
OI00023018,O0013115,P00337,1,52.03,0.0,52.03
OI00023019,O0013115,P00237,1,479.33,0.0,479.33
OI00023020,O0013116,P01595,1,53.4,0.0,53.4
OI00023021,O0013116,P01024,3,18.74,0.0,56.22
OI00023022,O0013117,P00749,1,16.88,0.0,16.88
